"latitude","longitude","elevation","distance"
"47.77471","6.77917","999.5","35817.0"
"47.77467","6.77915","1000.1","35821.7"
"47.77463","6.77912","1000.6","35826.7"
"47.77459","6.77910","1001.2","35831.4"
"47.77453","6.77905","1002.0","35839.0"
"47.77449","6.77903","1002.6","35843.7"
"47.77445","6.77900","1003.1","35848.7"
"47.77442","6.77898","1003.5","35852.4"
"47.77439","6.77896","1004.0","35856.0"
"47.77435","6.77893","1004.6","35861.0"
"47.77432","6.77890","1005.1","35865.0"
"47.77425","6.77886","1006.2","35873.4"
"47.77418","6.77882","1007.4","35881.7"
"47.77411","6.77877","1008.7","35890.3"
"47.77404","6.77874","1010.0","35898.4"
"47.77401","6.77872","1010.6","35902.1"
"47.77397","6.77870","1011.4","35906.8"
"47.77390","6.77867","1012.7","35914.9"
"47.77384","6.77864","1013.9","35921.9"
"47.77377","6.77861","1015.2","35930.0"
"47.77370","6.77859","1016.6","35937.9"
"47.77363","6.77857","1018.1","35945.9"
"47.77356","6.77856","1019.6","35953.7"
"47.77349","6.77854","1021.1","35961.6"
"47.77343","6.77853","1022.4","35968.3"
"47.77336","6.77852","1023.9","35976.2"
"47.77330","6.77851","1025.2","35982.9"
"47.77323","6.77850","1026.7","35990.7"
"47.77316","6.77850","1028.1","35998.5"
"47.77309","6.77849","1029.5","36006.3"
"47.77302","6.77847","1030.8","36014.2"
"47.77295","6.77845","1032.0","36022.1"
"47.77288","6.77843","1033.1","36030.1"
"47.77284","6.77842","1033.7","36034.6"
"47.77281","6.77841","1034.2","36038.0"
"47.77277","6.77840","1034.7","36042.5"
"47.77273","6.77839","1035.3","36047.0"
"47.77269","6.77838","1035.7","36051.5"
"47.77264","6.77837","1036.2","36057.1"
"47.77260","6.77836","1036.6","36061.6"
"47.77256","6.77835","1036.9","36066.2"
"47.77251","6.77834","1037.3","36071.8"
"47.77248","6.77833","1037.5","36075.2"
"47.77240","6.77831","1038.0","36084.2"
"47.77234","6.77830","1038.2","36090.9"
"47.77228","6.77828","1038.4","36097.8"
"47.77222","6.77827","1038.6","36104.5"
"47.77216","6.77826","1038.7","36111.2"
"47.77211","6.77824","1038.9","36116.9"
"47.77205","6.77824","1039.1","36123.6"
